query_id,variant,baseline,predicted_doc_id,gold_doc_id,schema_hit,n_expected_scalar,n_filled,param_coverage,type_match,exact5,exact20,key_overlap
nlp4lp_test_63,noisy,oracle,nlp4lp_test_63,nlp4lp_test_63,1,3,3,1.0,0.3333333333333333,1.0,1.0,1.0
nlp4lp_test_64,noisy,oracle,nlp4lp_test_64,nlp4lp_test_64,1,4,4,1.0,0.0,,,1.0
nlp4lp_test_65,noisy,oracle,nlp4lp_test_65,nlp4lp_test_65,1,9,8,0.8888888888888888,0.0,,,1.0
nlp4lp_test_66,noisy,oracle,nlp4lp_test_66,nlp4lp_test_66,1,6,6,1.0,0.0,,,1.0
nlp4lp_test_67,noisy,oracle,nlp4lp_test_67,nlp4lp_test_67,1,5,4,0.8,0.0,,,1.0
nlp4lp_test_68,noisy,oracle,nlp4lp_test_68,nlp4lp_test_68,1,7,7,1.0,0.0,,,1.0
nlp4lp_test_69,noisy,oracle,nlp4lp_test_69,nlp4lp_test_69,1,3,3,1.0,0.0,,,1.0
nlp4lp_test_70,noisy,oracle,nlp4lp_test_70,nlp4lp_test_70,1,8,8,1.0,0.5,0.0,0.0,1.0
nlp4lp_test_71,noisy,oracle,nlp4lp_test_71,nlp4lp_test_71,1,6,6,1.0,0.16666666666666666,0.0,0.0,1.0
nlp4lp_test_72,noisy,oracle,nlp4lp_test_72,nlp4lp_test_72,1,3,3,1.0,0.3333333333333333,1.0,1.0,1.0
nlp4lp_test_73,noisy,oracle,nlp4lp_test_73,nlp4lp_test_73,1,2,2,1.0,0.5,1.0,1.0,1.0
nlp4lp_test_74,noisy,oracle,nlp4lp_test_74,nlp4lp_test_74,1,9,6,0.6666666666666666,0.0,,,1.0
nlp4lp_test_75,noisy,oracle,nlp4lp_test_75,nlp4lp_test_75,1,9,8,0.8888888888888888,0.0,,,1.0
nlp4lp_test_76,noisy,oracle,nlp4lp_test_76,nlp4lp_test_76,1,6,5,0.8333333333333334,0.0,,,1.0
nlp4lp_test_77,noisy,oracle,nlp4lp_test_77,nlp4lp_test_77,1,5,4,0.8,0.0,,,1.0
nlp4lp_test_78,noisy,oracle,nlp4lp_test_78,nlp4lp_test_78,1,7,7,1.0,0.0,,,1.0
nlp4lp_test_79,noisy,oracle,nlp4lp_test_79,nlp4lp_test_79,1,6,5,0.8333333333333334,0.0,,,1.0
nlp4lp_test_80,noisy,oracle,nlp4lp_test_80,nlp4lp_test_80,1,8,8,1.0,0.125,0.0,0.0,1.0
nlp4lp_test_81,noisy,oracle,nlp4lp_test_81,nlp4lp_test_81,1,3,3,1.0,0.3333333333333333,1.0,1.0,1.0
nlp4lp_test_82,noisy,oracle,nlp4lp_test_82,nlp4lp_test_82,1,6,6,1.0,0.16666666666666666,0.0,0.0,1.0
nlp4lp_test_83,noisy,oracle,nlp4lp_test_83,nlp4lp_test_83,1,2,2,1.0,0.0,,,1.0
nlp4lp_test_84,noisy,oracle,nlp4lp_test_84,nlp4lp_test_84,1,4,4,1.0,0.25,1.0,1.0,1.0
nlp4lp_test_85,noisy,oracle,nlp4lp_test_85,nlp4lp_test_85,1,9,7,0.7777777777777778,0.0,,,1.0
nlp4lp_test_86,noisy,oracle,nlp4lp_test_86,nlp4lp_test_86,1,3,3,1.0,0.0,,,1.0
nlp4lp_test_87,noisy,oracle,nlp4lp_test_87,nlp4lp_test_87,1,5,5,1.0,0.0,,,1.0
nlp4lp_test_88,noisy,oracle,nlp4lp_test_88,nlp4lp_test_88,1,7,6,0.8571428571428571,0.0,,,1.0
nlp4lp_test_89,noisy,oracle,nlp4lp_test_89,nlp4lp_test_89,1,3,3,1.0,0.3333333333333333,0.0,0.0,1.0
nlp4lp_test_90,noisy,oracle,nlp4lp_test_90,nlp4lp_test_90,1,9,8,0.8888888888888888,0.0,0.0,0.0,1.0
nlp4lp_test_91,noisy,oracle,nlp4lp_test_91,nlp4lp_test_91,1,4,4,1.0,0.25,0.0,0.0,1.0
nlp4lp_test_92,noisy,oracle,nlp4lp_test_92,nlp4lp_test_92,1,7,7,1.0,0.0,,,1.0
nlp4lp_test_93,noisy,oracle,nlp4lp_test_93,nlp4lp_test_93,1,7,6,0.8571428571428571,0.0,,,1.0
nlp4lp_test_94,noisy,oracle,nlp4lp_test_94,nlp4lp_test_94,1,5,4,0.8,0.0,,,1.0
nlp4lp_test_95,noisy,oracle,nlp4lp_test_95,nlp4lp_test_95,1,3,3,1.0,0.0,,,1.0
nlp4lp_test_96,noisy,oracle,nlp4lp_test_96,nlp4lp_test_96,1,9,7,0.7777777777777778,0.0,,,1.0
nlp4lp_test_97,noisy,oracle,nlp4lp_test_97,nlp4lp_test_97,1,9,7,0.7777777777777778,0.0,,,1.0
nlp4lp_test_98,noisy,oracle,nlp4lp_test_98,nlp4lp_test_98,1,5,4,0.8,0.0,,,1.0
nlp4lp_test_99,noisy,oracle,nlp4lp_test_99,nlp4lp_test_99,1,3,3,1.0,0.3333333333333333,0.0,0.0,1.0
nlp4lp_test_100,noisy,oracle,nlp4lp_test_100,nlp4lp_test_100,1,9,9,1.0,0.0,,,1.0
nlp4lp_test_101,noisy,oracle,nlp4lp_test_101,nlp4lp_test_101,1,4,4,1.0,0.25,1.0,1.0,1.0
nlp4lp_test_102,noisy,oracle,nlp4lp_test_102,nlp4lp_test_102,1,3,3,1.0,0.0,,,0.42857142857142855
nlp4lp_test_103,noisy,oracle,nlp4lp_test_103,nlp4lp_test_103,1,7,6,0.8571428571428571,0.3333333333333333,0.0,0.0,1.0
nlp4lp_test_104,noisy,oracle,nlp4lp_test_104,nlp4lp_test_104,1,5,5,1.0,0.4,0.0,0.0,1.0
nlp4lp_test_105,noisy,oracle,nlp4lp_test_105,nlp4lp_test_105,1,3,3,1.0,0.3333333333333333,0.0,0.0,1.0
nlp4lp_test_106,noisy,oracle,nlp4lp_test_106,nlp4lp_test_106,1,9,8,0.8888888888888888,0.0,,,1.0
nlp4lp_test_107,noisy,oracle,nlp4lp_test_107,nlp4lp_test_107,1,10,9,0.9,0.0,,,1.0
nlp4lp_test_108,noisy,oracle,nlp4lp_test_108,nlp4lp_test_108,1,5,5,1.0,0.4,0.0,0.0,1.0
nlp4lp_test_109,noisy,oracle,nlp4lp_test_109,nlp4lp_test_109,1,8,8,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_110,noisy,oracle,nlp4lp_test_110,nlp4lp_test_110,1,9,7,0.7777777777777778,0.0,,,1.0
nlp4lp_test_111,noisy,oracle,nlp4lp_test_111,nlp4lp_test_111,1,4,4,1.0,0.25,0.0,0.0,1.0
nlp4lp_test_112,noisy,oracle,nlp4lp_test_112,nlp4lp_test_112,1,7,4,0.5714285714285714,0.0,,,1.0
nlp4lp_test_113,noisy,oracle,nlp4lp_test_113,nlp4lp_test_113,1,7,5,0.7142857142857143,0.0,,,1.0
nlp4lp_test_114,noisy,oracle,nlp4lp_test_114,nlp4lp_test_114,1,5,5,1.0,0.2,0.0,0.0,1.0
nlp4lp_test_115,noisy,oracle,nlp4lp_test_115,nlp4lp_test_115,1,3,3,1.0,0.0,,,1.0
nlp4lp_test_116,noisy,oracle,nlp4lp_test_116,nlp4lp_test_116,1,4,4,1.0,0.0,,,1.0
nlp4lp_test_117,noisy,oracle,nlp4lp_test_117,nlp4lp_test_117,1,3,3,1.0,0.0,,,1.0
nlp4lp_test_118,noisy,oracle,nlp4lp_test_118,nlp4lp_test_118,1,5,5,1.0,0.0,,,1.0
nlp4lp_test_119,noisy,oracle,nlp4lp_test_119,nlp4lp_test_119,1,4,4,1.0,0.25,0.0,0.0,1.0
nlp4lp_test_120,noisy,oracle,nlp4lp_test_120,nlp4lp_test_120,1,9,8,0.8888888888888888,0.0,,,1.0
nlp4lp_test_121,noisy,oracle,nlp4lp_test_121,nlp4lp_test_121,1,4,4,1.0,0.25,1.0,1.0,1.0
nlp4lp_test_122,noisy,oracle,nlp4lp_test_122,nlp4lp_test_122,1,7,6,0.8571428571428571,0.0,,,1.0
nlp4lp_test_123,noisy,oracle,nlp4lp_test_123,nlp4lp_test_123,1,7,6,0.8571428571428571,0.16666666666666666,0.0,0.0,1.0
nlp4lp_test_124,noisy,oracle,nlp4lp_test_124,nlp4lp_test_124,1,5,5,1.0,0.6,0.0,0.0,1.0
nlp4lp_test_125,noisy,oracle,nlp4lp_test_125,nlp4lp_test_125,1,3,3,1.0,0.3333333333333333,0.0,0.0,1.0
nlp4lp_test_126,noisy,oracle,nlp4lp_test_126,nlp4lp_test_126,1,9,9,1.0,0.2222222222222222,0.0,0.0,1.0
nlp4lp_test_127,noisy,oracle,nlp4lp_test_127,nlp4lp_test_127,1,9,9,1.0,0.3333333333333333,0.0,0.0,1.0
nlp4lp_test_128,noisy,oracle,nlp4lp_test_128,nlp4lp_test_128,1,5,3,0.6,0.0,,,1.0
nlp4lp_test_129,noisy,oracle,nlp4lp_test_129,nlp4lp_test_129,1,8,8,1.0,0.0,0.0,0.0,1.0
nlp4lp_test_130,noisy,oracle,nlp4lp_test_130,nlp4lp_test_130,1,9,7,0.7777777777777778,0.0,,,1.0
nlp4lp_test_131,noisy,oracle,nlp4lp_test_131,nlp4lp_test_131,1,4,4,1.0,0.25,0.0,0.0,1.0
nlp4lp_test_132,noisy,oracle,nlp4lp_test_132,nlp4lp_test_132,1,2,2,1.0,0.5,1.0,1.0,1.0
nlp4lp_test_133,noisy,oracle,nlp4lp_test_133,nlp4lp_test_133,1,5,5,1.0,0.4,0.0,0.0,1.0
nlp4lp_test_134,noisy,oracle,nlp4lp_test_134,nlp4lp_test_134,1,3,3,1.0,0.3333333333333333,1.0,1.0,1.0
nlp4lp_test_135,noisy,oracle,nlp4lp_test_135,nlp4lp_test_135,1,9,8,0.8888888888888888,0.0,,,1.0
nlp4lp_test_136,noisy,oracle,nlp4lp_test_136,nlp4lp_test_136,1,9,8,0.8888888888888888,0.0,,,1.0
nlp4lp_test_137,noisy,oracle,nlp4lp_test_137,nlp4lp_test_137,1,5,5,1.0,0.6,0.0,0.0,1.0
nlp4lp_test_138,noisy,oracle,nlp4lp_test_138,nlp4lp_test_138,1,6,4,0.6666666666666666,0.0,,,1.0
nlp4lp_test_139,noisy,oracle,nlp4lp_test_139,nlp4lp_test_139,1,7,4,0.5714285714285714,0.0,,,1.0
nlp4lp_test_140,noisy,oracle,nlp4lp_test_140,nlp4lp_test_140,1,7,6,0.8571428571428571,0.0,,,1.0
nlp4lp_test_141,noisy,oracle,nlp4lp_test_141,nlp4lp_test_141,1,7,7,1.0,0.0,,,1.0
nlp4lp_test_142,noisy,oracle,nlp4lp_test_142,nlp4lp_test_142,1,6,5,0.8333333333333334,0.0,,,1.0
nlp4lp_test_143,noisy,oracle,nlp4lp_test_143,nlp4lp_test_143,1,8,8,1.0,0.0,,,1.0
nlp4lp_test_144,noisy,oracle,nlp4lp_test_144,nlp4lp_test_144,1,7,6,0.8571428571428571,0.0,,,1.0
nlp4lp_test_145,noisy,oracle,nlp4lp_test_145,nlp4lp_test_145,1,3,3,1.0,0.0,,,1.0
nlp4lp_test_146,noisy,oracle,nlp4lp_test_146,nlp4lp_test_146,1,5,3,0.6,0.0,,,1.0
nlp4lp_test_147,noisy,oracle,nlp4lp_test_147,nlp4lp_test_147,1,4,3,0.75,0.0,,,1.0
nlp4lp_test_148,noisy,oracle,nlp4lp_test_148,nlp4lp_test_148,1,3,3,1.0,0.0,,,1.0
nlp4lp_test_149,noisy,oracle,nlp4lp_test_149,nlp4lp_test_149,1,7,6,0.8571428571428571,0.0,,,1.0
nlp4lp_test_150,noisy,oracle,nlp4lp_test_150,nlp4lp_test_150,1,7,7,1.0,0.14285714285714285,0.0,0.0,1.0
nlp4lp_test_151,noisy,oracle,nlp4lp_test_151,nlp4lp_test_151,1,7,7,1.0,0.14285714285714285,0.0,0.0,1.0
nlp4lp_test_152,noisy,oracle,nlp4lp_test_152,nlp4lp_test_152,1,6,6,1.0,0.0,,,1.0
nlp4lp_test_153,noisy,oracle,nlp4lp_test_153,nlp4lp_test_153,1,8,6,0.75,0.0,,,1.0
nlp4lp_test_154,noisy,oracle,nlp4lp_test_154,nlp4lp_test_154,1,7,7,1.0,0.0,,,1.0
nlp4lp_test_155,noisy,oracle,nlp4lp_test_155,nlp4lp_test_155,1,3,3,1.0,0.0,,,1.0
nlp4lp_test_156,noisy,oracle,nlp4lp_test_156,nlp4lp_test_156,1,5,3,0.6,0.0,,,1.0
nlp4lp_test_157,noisy,oracle,nlp4lp_test_157,nlp4lp_test_157,1,4,4,1.0,0.0,,,1.0
nlp4lp_test_158,noisy,oracle,nlp4lp_test_158,nlp4lp_test_158,1,6,4,0.6666666666666666,0.0,,,1.0
nlp4lp_test_159,noisy,oracle,nlp4lp_test_159,nlp4lp_test_159,1,7,5,0.7142857142857143,0.0,,,1.0
nlp4lp_test_160,noisy,oracle,nlp4lp_test_160,nlp4lp_test_160,1,7,6,0.8571428571428571,0.0,,,1.0
nlp4lp_test_161,noisy,oracle,nlp4lp_test_161,nlp4lp_test_161,1,7,6,0.8571428571428571,0.0,,,1.0
nlp4lp_test_162,noisy,oracle,nlp4lp_test_162,nlp4lp_test_162,1,6,6,1.0,0.0,,,1.0
nlp4lp_test_163,noisy,oracle,nlp4lp_test_163,nlp4lp_test_163,1,8,7,0.875,0.0,0.0,0.0,1.0
nlp4lp_test_164,noisy,oracle,nlp4lp_test_164,nlp4lp_test_164,1,7,7,1.0,0.0,,,1.0
nlp4lp_test_165,noisy,oracle,nlp4lp_test_165,nlp4lp_test_165,1,4,3,0.75,0.0,,,1.0
nlp4lp_test_166,noisy,oracle,nlp4lp_test_166,nlp4lp_test_166,1,4,3,0.75,0.0,,,1.0
nlp4lp_test_167,noisy,oracle,nlp4lp_test_167,nlp4lp_test_167,1,4,3,0.75,0.0,,,1.0
nlp4lp_test_168,noisy,oracle,nlp4lp_test_168,nlp4lp_test_168,1,6,3,0.5,0.0,,,1.0
nlp4lp_test_169,noisy,oracle,nlp4lp_test_169,nlp4lp_test_169,1,7,5,0.7142857142857143,0.0,,,1.0
nlp4lp_test_170,noisy,oracle,nlp4lp_test_170,nlp4lp_test_170,1,7,4,0.5714285714285714,0.0,,,1.0
nlp4lp_test_171,noisy,oracle,nlp4lp_test_171,nlp4lp_test_171,1,7,7,1.0,0.0,,,1.0
nlp4lp_test_172,noisy,oracle,nlp4lp_test_172,nlp4lp_test_172,1,6,6,1.0,0.0,,,1.0
nlp4lp_test_173,noisy,oracle,nlp4lp_test_173,nlp4lp_test_173,1,8,8,1.0,0.125,0.0,0.0,1.0
nlp4lp_test_174,noisy,oracle,nlp4lp_test_174,nlp4lp_test_174,1,4,4,1.0,0.0,,,1.0
nlp4lp_test_175,noisy,oracle,nlp4lp_test_175,nlp4lp_test_175,1,5,2,0.4,0.0,,,1.0
nlp4lp_test_176,noisy,oracle,nlp4lp_test_176,nlp4lp_test_176,1,4,4,1.0,0.0,,,1.0
nlp4lp_test_177,noisy,oracle,nlp4lp_test_177,nlp4lp_test_177,1,5,4,0.8,0.0,,,1.0
nlp4lp_test_178,noisy,oracle,nlp4lp_test_178,nlp4lp_test_178,1,3,3,1.0,0.3333333333333333,1.0,1.0,1.0
nlp4lp_test_179,noisy,oracle,nlp4lp_test_179,nlp4lp_test_179,1,7,6,0.8571428571428571,0.0,,,1.0
nlp4lp_test_180,noisy,oracle,nlp4lp_test_180,nlp4lp_test_180,1,7,6,0.8571428571428571,0.0,,,1.0
nlp4lp_test_181,noisy,oracle,nlp4lp_test_181,nlp4lp_test_181,1,7,7,1.0,0.0,,,1.0
nlp4lp_test_182,noisy,oracle,nlp4lp_test_182,nlp4lp_test_182,1,6,6,1.0,0.0,,,1.0
nlp4lp_test_183,noisy,oracle,nlp4lp_test_183,nlp4lp_test_183,1,8,6,0.75,0.0,,,1.0
nlp4lp_test_184,noisy,oracle,nlp4lp_test_184,nlp4lp_test_184,1,7,6,0.8571428571428571,0.16666666666666666,0.0,0.0,1.0
nlp4lp_test_185,noisy,oracle,nlp4lp_test_185,nlp4lp_test_185,1,3,3,1.0,0.0,,,1.0
nlp4lp_test_186,noisy,oracle,nlp4lp_test_186,nlp4lp_test_186,1,4,4,1.0,0.0,,,1.0
nlp4lp_test_187,noisy,oracle,nlp4lp_test_187,nlp4lp_test_187,1,4,4,1.0,0.0,,,1.0
nlp4lp_test_188,noisy,oracle,nlp4lp_test_188,nlp4lp_test_188,1,2,2,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_189,noisy,oracle,nlp4lp_test_189,nlp4lp_test_189,1,2,2,1.0,1.0,0.5,0.5,1.0
nlp4lp_test_190,noisy,oracle,nlp4lp_test_190,nlp4lp_test_190,1,3,3,1.0,0.0,,,1.0
nlp4lp_test_191,noisy,oracle,nlp4lp_test_191,nlp4lp_test_191,1,8,6,0.75,0.0,,,1.0
nlp4lp_test_192,noisy,oracle,nlp4lp_test_192,nlp4lp_test_192,1,2,2,1.0,0.5,1.0,1.0,1.0
nlp4lp_test_193,noisy,oracle,nlp4lp_test_193,nlp4lp_test_193,1,8,7,0.875,0.0,,,1.0
nlp4lp_test_194,noisy,oracle,nlp4lp_test_194,nlp4lp_test_194,1,8,8,1.0,0.0,,,1.0
nlp4lp_test_195,noisy,oracle,nlp4lp_test_195,nlp4lp_test_195,1,8,4,0.5,0.0,,,1.0
nlp4lp_test_196,noisy,oracle,nlp4lp_test_196,nlp4lp_test_196,1,2,2,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_197,noisy,oracle,nlp4lp_test_197,nlp4lp_test_197,1,2,2,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_198,noisy,oracle,nlp4lp_test_198,nlp4lp_test_198,1,11,11,1.0,0.0,,,1.0
nlp4lp_test_199,noisy,oracle,nlp4lp_test_199,nlp4lp_test_199,1,2,2,1.0,0.5,1.0,1.0,1.0
nlp4lp_test_200,noisy,oracle,nlp4lp_test_200,nlp4lp_test_200,1,7,5,0.7142857142857143,0.0,,,1.0
nlp4lp_test_201,noisy,oracle,nlp4lp_test_201,nlp4lp_test_201,1,2,2,1.0,0.5,1.0,1.0,1.0
nlp4lp_test_202,noisy,oracle,nlp4lp_test_202,nlp4lp_test_202,1,6,5,0.8333333333333334,0.0,,,1.0
nlp4lp_test_203,noisy,oracle,nlp4lp_test_203,nlp4lp_test_203,1,3,3,1.0,0.3333333333333333,0.0,0.0,1.0
nlp4lp_test_204,noisy,oracle,nlp4lp_test_204,nlp4lp_test_204,1,8,7,0.875,0.0,,,1.0
nlp4lp_test_205,noisy,oracle,nlp4lp_test_205,nlp4lp_test_205,1,3,3,1.0,0.0,,,1.0
nlp4lp_test_206,noisy,oracle,nlp4lp_test_206,nlp4lp_test_206,1,6,6,1.0,0.16666666666666666,0.0,0.0,1.0
nlp4lp_test_207,noisy,oracle,nlp4lp_test_207,nlp4lp_test_207,1,5,4,0.8,0.0,,,1.0
nlp4lp_test_208,noisy,oracle,nlp4lp_test_208,nlp4lp_test_208,1,7,6,0.8571428571428571,0.0,,,1.0
nlp4lp_test_209,noisy,oracle,nlp4lp_test_209,nlp4lp_test_209,1,7,7,1.0,0.14285714285714285,0.0,0.5,1.0
nlp4lp_test_210,noisy,oracle,nlp4lp_test_210,nlp4lp_test_210,1,6,5,0.8333333333333334,0.2,0.0,0.0,1.0
nlp4lp_test_211,noisy,oracle,nlp4lp_test_211,nlp4lp_test_211,1,5,4,0.8,0.25,0.0,0.0,1.0
nlp4lp_test_212,noisy,oracle,nlp4lp_test_212,nlp4lp_test_212,1,10,8,0.8,0.125,0.0,0.0,1.0
