query_id,variant,baseline,predicted_doc_id,gold_doc_id,schema_hit,n_expected_scalar,n_filled,param_coverage,type_match,exact5,exact20,key_overlap
nlp4lp_test_40,orig,openai,nlp4lp_test_40,nlp4lp_test_40,1,8,8,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_41,orig,openai,nlp4lp_test_41,nlp4lp_test_41,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_42,orig,openai,nlp4lp_test_42,nlp4lp_test_42,1,8,8,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_43,orig,openai,nlp4lp_test_43,nlp4lp_test_43,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_44,orig,openai,nlp4lp_test_44,nlp4lp_test_44,1,4,3,0.75,1.0,1.0,1.0,1.0
nlp4lp_test_45,orig,openai,nlp4lp_test_45,nlp4lp_test_45,1,9,9,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
nlp4lp_test_46,orig,openai,nlp4lp_test_46,nlp4lp_test_46,1,6,4,0.6666666666666666,1.0,1.0,1.0,1.0
nlp4lp_test_47,orig,openai,nlp4lp_test_47,nlp4lp_test_47,1,5,5,1.0,1.0,0.8,0.8,1.0
nlp4lp_test_48,orig,openai,nlp4lp_test_48,nlp4lp_test_48,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_49,orig,openai,nlp4lp_test_49,nlp4lp_test_49,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_50,orig,openai,nlp4lp_test_50,nlp4lp_test_50,1,8,8,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_51,orig,openai,nlp4lp_test_51,nlp4lp_test_51,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_52,orig,openai,nlp4lp_test_52,nlp4lp_test_52,1,6,5,0.8333333333333334,1.0,1.0,1.0,1.0
nlp4lp_test_53,orig,openai,nlp4lp_test_53,nlp4lp_test_53,1,3,2,0.6666666666666666,1.0,1.0,1.0,1.0
nlp4lp_test_54,orig,openai,nlp4lp_test_54,nlp4lp_test_54,1,4,4,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_55,orig,openai,nlp4lp_test_55,nlp4lp_test_55,1,9,9,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
nlp4lp_test_56,orig,openai,nlp4lp_test_56,nlp4lp_test_56,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_57,orig,openai,nlp4lp_test_57,nlp4lp_test_57,1,5,5,1.0,1.0,0.8,0.8,1.0
nlp4lp_test_58,orig,openai,nlp4lp_test_58,nlp4lp_test_58,1,8,8,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_59,orig,openai,nlp4lp_test_59,nlp4lp_test_59,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_60,orig,openai,nlp4lp_test_60,nlp4lp_test_60,1,8,8,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_61,orig,openai,nlp4lp_test_61,nlp4lp_test_61,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_62,orig,openai,nlp4lp_test_62,nlp4lp_test_62,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_63,orig,openai,nlp4lp_test_63,nlp4lp_test_63,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_64,orig,openai,nlp4lp_test_64,nlp4lp_test_64,1,4,4,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_65,orig,openai,nlp4lp_test_65,nlp4lp_test_65,1,9,9,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
nlp4lp_test_66,orig,openai,nlp4lp_test_66,nlp4lp_test_66,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_67,orig,openai,nlp4lp_test_67,nlp4lp_test_67,1,5,5,1.0,1.0,0.8,0.8,1.0
nlp4lp_test_68,orig,openai,nlp4lp_test_68,nlp4lp_test_68,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_69,orig,openai,nlp4lp_test_69,nlp4lp_test_69,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_70,orig,openai,nlp4lp_test_70,nlp4lp_test_70,1,8,8,1.0,1.0,0.875,0.875,1.0
nlp4lp_test_71,orig,openai,nlp4lp_test_71,nlp4lp_test_71,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_72,orig,openai,nlp4lp_test_72,nlp4lp_test_72,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_73,orig,openai,nlp4lp_test_73,nlp4lp_test_73,1,2,2,1.0,1.0,0.5,0.5,1.0
nlp4lp_test_74,orig,openai,nlp4lp_test_74,nlp4lp_test_74,1,9,9,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_75,orig,openai,nlp4lp_test_75,nlp4lp_test_75,1,9,9,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
nlp4lp_test_76,orig,openai,nlp4lp_test_76,nlp4lp_test_76,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_77,orig,openai,nlp4lp_test_77,nlp4lp_test_77,1,5,5,1.0,1.0,0.8,0.8,1.0
nlp4lp_test_78,orig,openai,nlp4lp_test_78,nlp4lp_test_78,1,7,7,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_79,orig,openai,nlp4lp_test_79,nlp4lp_test_79,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_80,orig,openai,nlp4lp_test_80,nlp4lp_test_80,1,8,8,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_81,orig,openai,nlp4lp_test_81,nlp4lp_test_81,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_82,orig,openai,nlp4lp_test_82,nlp4lp_test_82,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_83,orig,openai,nlp4lp_test_83,nlp4lp_test_83,1,2,2,1.0,1.0,0.0,0.0,1.0
nlp4lp_test_84,orig,openai,nlp4lp_test_84,nlp4lp_test_84,1,4,4,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_85,orig,openai,nlp4lp_test_85,nlp4lp_test_85,1,9,9,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
nlp4lp_test_86,orig,openai,nlp4lp_test_86,nlp4lp_test_86,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_87,orig,openai,nlp4lp_test_87,nlp4lp_test_87,1,5,5,1.0,1.0,0.8,0.8,1.0
nlp4lp_test_88,orig,openai,nlp4lp_test_88,nlp4lp_test_88,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_89,orig,openai,nlp4lp_test_89,nlp4lp_test_89,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_90,orig,openai,nlp4lp_test_90,nlp4lp_test_90,1,9,9,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_91,orig,openai,nlp4lp_test_91,nlp4lp_test_91,1,4,4,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_92,orig,openai,nlp4lp_test_92,nlp4lp_test_92,1,7,7,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_93,orig,openai,nlp4lp_test_93,nlp4lp_test_93,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_94,orig,openai,nlp4lp_test_94,nlp4lp_test_94,1,5,4,0.8,1.0,1.0,1.0,1.0
nlp4lp_test_95,orig,openai,nlp4lp_test_125,nlp4lp_test_95,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_96,orig,openai,nlp4lp_test_96,nlp4lp_test_96,1,9,9,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
nlp4lp_test_97,orig,openai,nlp4lp_test_97,nlp4lp_test_97,1,9,8,0.8888888888888888,1.0,1.0,1.0,1.0
nlp4lp_test_98,orig,openai,nlp4lp_test_98,nlp4lp_test_98,1,5,5,1.0,1.0,0.8,0.8,1.0
nlp4lp_test_99,orig,openai,nlp4lp_test_99,nlp4lp_test_99,1,3,2,0.6666666666666666,1.0,1.0,1.0,1.0
nlp4lp_test_100,orig,openai,nlp4lp_test_100,nlp4lp_test_100,1,9,9,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_101,orig,openai,nlp4lp_test_101,nlp4lp_test_101,1,4,3,0.75,1.0,1.0,1.0,1.0
nlp4lp_test_102,orig,openai,nlp4lp_test_102,nlp4lp_test_102,1,3,3,1.0,1.0,1.0,1.0,0.42857142857142855
nlp4lp_test_103,orig,openai,nlp4lp_test_103,nlp4lp_test_103,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_104,orig,openai,nlp4lp_test_270,nlp4lp_test_104,0,1,1,1.0,1.0,,,0.2
nlp4lp_test_105,orig,openai,nlp4lp_test_260,nlp4lp_test_105,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_106,orig,openai,nlp4lp_test_106,nlp4lp_test_106,1,9,9,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
nlp4lp_test_107,orig,openai,nlp4lp_test_107,nlp4lp_test_107,1,10,9,0.9,1.0,1.0,1.0,1.0
nlp4lp_test_108,orig,openai,nlp4lp_test_108,nlp4lp_test_108,1,5,5,1.0,1.0,0.8,0.8,1.0
nlp4lp_test_109,orig,openai,nlp4lp_test_109,nlp4lp_test_109,1,8,8,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_110,orig,openai,nlp4lp_test_110,nlp4lp_test_110,1,9,9,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_111,orig,openai,nlp4lp_test_111,nlp4lp_test_111,1,4,4,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_112,orig,openai,nlp4lp_test_112,nlp4lp_test_112,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_113,orig,openai,nlp4lp_test_113,nlp4lp_test_113,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_114,orig,openai,nlp4lp_test_114,nlp4lp_test_114,1,5,5,1.0,1.0,0.8,0.8,1.0
nlp4lp_test_115,orig,openai,nlp4lp_test_125,nlp4lp_test_115,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_116,orig,openai,nlp4lp_test_116,nlp4lp_test_116,1,4,4,1.0,1.0,0.75,0.75,1.0
nlp4lp_test_117,orig,openai,nlp4lp_test_117,nlp4lp_test_117,1,3,2,0.6666666666666666,1.0,0.0,0.0,1.0
nlp4lp_test_118,orig,openai,nlp4lp_test_118,nlp4lp_test_118,1,5,5,1.0,1.0,0.8,0.8,1.0
nlp4lp_test_119,orig,openai,nlp4lp_test_119,nlp4lp_test_119,1,4,3,0.75,1.0,1.0,1.0,1.0
nlp4lp_test_120,orig,openai,nlp4lp_test_120,nlp4lp_test_120,1,9,8,0.8888888888888888,1.0,0.875,0.875,1.0
nlp4lp_test_121,orig,openai,nlp4lp_test_121,nlp4lp_test_121,1,4,4,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_122,orig,openai,nlp4lp_test_122,nlp4lp_test_122,1,7,7,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_123,orig,openai,nlp4lp_test_123,nlp4lp_test_123,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_124,orig,openai,nlp4lp_test_124,nlp4lp_test_124,1,5,4,0.8,1.0,1.0,1.0,1.0
nlp4lp_test_125,orig,openai,nlp4lp_test_125,nlp4lp_test_125,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_126,orig,openai,nlp4lp_test_126,nlp4lp_test_126,1,9,9,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
nlp4lp_test_127,orig,openai,nlp4lp_test_127,nlp4lp_test_127,1,9,9,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_128,orig,openai,nlp4lp_test_252,nlp4lp_test_128,0,1,1,1.0,1.0,,,0.2
nlp4lp_test_129,orig,openai,nlp4lp_test_129,nlp4lp_test_129,1,8,8,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_130,orig,openai,nlp4lp_test_130,nlp4lp_test_130,1,9,9,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_131,orig,openai,nlp4lp_test_131,nlp4lp_test_131,1,4,3,0.75,1.0,1.0,1.0,1.0
nlp4lp_test_132,orig,openai,nlp4lp_test_132,nlp4lp_test_132,1,2,2,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_133,orig,openai,nlp4lp_test_133,nlp4lp_test_133,1,5,5,1.0,1.0,0.8,0.8,1.0
nlp4lp_test_134,orig,openai,nlp4lp_test_134,nlp4lp_test_134,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_135,orig,openai,nlp4lp_test_135,nlp4lp_test_135,1,9,9,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
nlp4lp_test_136,orig,openai,nlp4lp_test_136,nlp4lp_test_136,1,9,9,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_137,orig,openai,nlp4lp_test_137,nlp4lp_test_137,1,5,5,1.0,1.0,0.8,0.8,1.0
nlp4lp_test_138,orig,openai,nlp4lp_test_138,nlp4lp_test_138,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_139,orig,openai,nlp4lp_test_139,nlp4lp_test_139,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_140,orig,openai,nlp4lp_test_140,nlp4lp_test_140,1,7,7,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_141,orig,openai,nlp4lp_test_141,nlp4lp_test_141,1,7,7,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_142,orig,openai,nlp4lp_test_142,nlp4lp_test_142,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_143,orig,openai,nlp4lp_test_143,nlp4lp_test_143,1,8,7,0.875,1.0,1.0,1.0,1.0
nlp4lp_test_144,orig,openai,nlp4lp_test_144,nlp4lp_test_144,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_145,orig,openai,nlp4lp_test_145,nlp4lp_test_145,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_146,orig,openai,nlp4lp_test_146,nlp4lp_test_146,1,5,5,1.0,1.0,0.8,0.8,1.0
nlp4lp_test_147,orig,openai,nlp4lp_test_147,nlp4lp_test_147,1,4,4,1.0,1.0,0.75,0.75,1.0
nlp4lp_test_148,orig,openai,nlp4lp_test_148,nlp4lp_test_148,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_149,orig,openai,nlp4lp_test_149,nlp4lp_test_149,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_150,orig,openai,nlp4lp_test_150,nlp4lp_test_150,1,7,7,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_151,orig,openai,nlp4lp_test_151,nlp4lp_test_151,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_152,orig,openai,nlp4lp_test_152,nlp4lp_test_152,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_153,orig,openai,nlp4lp_test_153,nlp4lp_test_153,1,8,8,1.0,1.0,0.875,0.875,1.0
nlp4lp_test_154,orig,openai,nlp4lp_test_154,nlp4lp_test_154,1,7,7,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_155,orig,openai,nlp4lp_test_155,nlp4lp_test_155,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_156,orig,openai,nlp4lp_test_156,nlp4lp_test_156,1,5,5,1.0,1.0,0.8,0.8,1.0
nlp4lp_test_157,orig,openai,nlp4lp_test_157,nlp4lp_test_157,1,4,4,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_158,orig,openai,nlp4lp_test_158,nlp4lp_test_158,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_159,orig,openai,nlp4lp_test_159,nlp4lp_test_159,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_160,orig,openai,nlp4lp_test_160,nlp4lp_test_160,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_161,orig,openai,nlp4lp_test_161,nlp4lp_test_161,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_162,orig,openai,nlp4lp_test_162,nlp4lp_test_162,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_163,orig,openai,nlp4lp_test_163,nlp4lp_test_163,1,8,8,1.0,1.0,0.875,0.875,1.0
nlp4lp_test_164,orig,openai,nlp4lp_test_164,nlp4lp_test_164,1,7,7,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_165,orig,openai,nlp4lp_test_165,nlp4lp_test_165,1,4,3,0.75,1.0,1.0,1.0,1.0
nlp4lp_test_166,orig,openai,nlp4lp_test_166,nlp4lp_test_166,1,4,4,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_167,orig,openai,nlp4lp_test_167,nlp4lp_test_167,1,4,4,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_168,orig,openai,nlp4lp_test_168,nlp4lp_test_168,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_169,orig,openai,nlp4lp_test_169,nlp4lp_test_169,1,7,7,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_170,orig,openai,nlp4lp_test_170,nlp4lp_test_170,1,7,7,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_171,orig,openai,nlp4lp_test_171,nlp4lp_test_171,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_172,orig,openai,nlp4lp_test_172,nlp4lp_test_172,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_173,orig,openai,nlp4lp_test_173,nlp4lp_test_173,1,8,8,1.0,1.0,0.875,0.875,1.0
nlp4lp_test_174,orig,openai,nlp4lp_test_174,nlp4lp_test_174,1,4,4,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_175,orig,openai,nlp4lp_test_175,nlp4lp_test_175,1,5,5,1.0,1.0,0.6,0.6,1.0
nlp4lp_test_176,orig,openai,nlp4lp_test_176,nlp4lp_test_176,1,4,4,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_177,orig,openai,nlp4lp_test_177,nlp4lp_test_177,1,5,5,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_178,orig,openai,nlp4lp_test_178,nlp4lp_test_178,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_179,orig,openai,nlp4lp_test_67,nlp4lp_test_179,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_180,orig,openai,nlp4lp_test_180,nlp4lp_test_180,1,7,7,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_181,orig,openai,nlp4lp_test_181,nlp4lp_test_181,1,7,7,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0
nlp4lp_test_182,orig,openai,nlp4lp_test_182,nlp4lp_test_182,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_183,orig,openai,nlp4lp_test_183,nlp4lp_test_183,1,8,8,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_184,orig,openai,nlp4lp_test_184,nlp4lp_test_184,1,7,7,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_185,orig,openai,nlp4lp_test_185,nlp4lp_test_185,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_186,orig,openai,nlp4lp_test_186,nlp4lp_test_186,1,4,4,1.0,1.0,0.75,0.75,1.0
nlp4lp_test_187,orig,openai,nlp4lp_test_187,nlp4lp_test_187,1,4,4,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_188,orig,openai,nlp4lp_test_32,nlp4lp_test_188,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_189,orig,openai,nlp4lp_test_189,nlp4lp_test_189,1,2,2,1.0,1.0,0.5,0.5,1.0
nlp4lp_test_190,orig,openai,nlp4lp_test_190,nlp4lp_test_190,1,3,3,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0
nlp4lp_test_191,orig,openai,nlp4lp_test_191,nlp4lp_test_191,1,8,8,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_192,orig,openai,nlp4lp_test_192,nlp4lp_test_192,1,2,2,1.0,1.0,0.5,0.5,1.0
nlp4lp_test_193,orig,openai,product_mix_lp,nlp4lp_test_193,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_194,orig,openai,nlp4lp_test_194,nlp4lp_test_194,1,8,8,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_195,orig,openai,nlp4lp_test_195,nlp4lp_test_195,1,8,8,1.0,1.0,0.875,0.875,1.0
nlp4lp_test_196,orig,openai,nlp4lp_test_196,nlp4lp_test_196,1,2,2,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_197,orig,openai,nlp4lp_test_197,nlp4lp_test_197,1,2,2,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_198,orig,openai,nlp4lp_test_198,nlp4lp_test_198,1,11,11,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_199,orig,openai,nlp4lp_test_199,nlp4lp_test_199,1,2,2,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_200,orig,openai,nlp4lp_test_200,nlp4lp_test_200,1,7,7,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_201,orig,openai,nlp4lp_test_15,nlp4lp_test_201,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_202,orig,openai,nlp4lp_test_202,nlp4lp_test_202,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_203,orig,openai,nlp4lp_test_203,nlp4lp_test_203,1,3,2,0.6666666666666666,1.0,0.5,0.5,1.0
nlp4lp_test_204,orig,openai,nlp4lp_test_204,nlp4lp_test_204,1,8,8,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_205,orig,openai,nlp4lp_test_205,nlp4lp_test_205,1,3,2,0.6666666666666666,1.0,1.0,1.0,1.0
nlp4lp_test_206,orig,openai,nlp4lp_test_206,nlp4lp_test_206,1,6,6,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_207,orig,openai,nlp4lp_test_207,nlp4lp_test_207,1,5,5,1.0,1.0,1.0,1.0,1.0
