query_id,variant,baseline,predicted_doc_id,gold_doc_id,schema_hit,n_expected_scalar,n_filled,param_coverage,type_match,exact5,exact20,key_overlap
nlp4lp_test_78,short,openai,nlp4lp_test_78,nlp4lp_test_78,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_79,short,openai,nlp4lp_test_79,nlp4lp_test_79,1,6,0,0.0,0.0,,,1.0
nlp4lp_test_80,short,openai,nlp4lp_test_0,nlp4lp_test_80,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_81,short,openai,nlp4lp_test_81,nlp4lp_test_81,1,3,1,0.3333333333333333,1.0,1.0,1.0,1.0
nlp4lp_test_82,short,openai,nlp4lp_test_82,nlp4lp_test_82,1,6,0,0.0,0.0,,,1.0
nlp4lp_test_83,short,openai,nlp4lp_test_0,nlp4lp_test_83,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_84,short,openai,nlp4lp_test_84,nlp4lp_test_84,1,4,2,0.5,1.0,1.0,1.0,1.0
nlp4lp_test_85,short,openai,nlp4lp_test_85,nlp4lp_test_85,1,9,0,0.0,0.0,,,1.0
nlp4lp_test_86,short,openai,nlp4lp_test_21,nlp4lp_test_86,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_87,short,openai,nlp4lp_test_87,nlp4lp_test_87,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_88,short,openai,nlp4lp_test_88,nlp4lp_test_88,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_89,short,openai,nlp4lp_test_15,nlp4lp_test_89,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_90,short,openai,nlp4lp_test_90,nlp4lp_test_90,1,9,0,0.0,0.0,,,1.0
nlp4lp_test_91,short,openai,nlp4lp_test_91,nlp4lp_test_91,1,4,1,0.25,1.0,1.0,1.0,1.0
nlp4lp_test_92,short,openai,nlp4lp_test_92,nlp4lp_test_92,1,7,1,0.14285714285714285,1.0,1.0,1.0,1.0
nlp4lp_test_93,short,openai,nlp4lp_test_93,nlp4lp_test_93,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_94,short,openai,nlp4lp_test_94,nlp4lp_test_94,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_95,short,openai,nlp4lp_test_15,nlp4lp_test_95,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_96,short,openai,nlp4lp_test_96,nlp4lp_test_96,1,9,0,0.0,0.0,,,1.0
nlp4lp_test_97,short,openai,nlp4lp_test_97,nlp4lp_test_97,1,9,0,0.0,0.0,,,1.0
nlp4lp_test_98,short,openai,nlp4lp_test_98,nlp4lp_test_98,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_99,short,openai,nlp4lp_test_99,nlp4lp_test_99,1,3,1,0.3333333333333333,1.0,1.0,1.0,1.0
nlp4lp_test_100,short,openai,nlp4lp_test_100,nlp4lp_test_100,1,9,0,0.0,0.0,,,1.0
nlp4lp_test_101,short,openai,nlp4lp_test_101,nlp4lp_test_101,1,4,1,0.25,1.0,1.0,1.0,1.0
nlp4lp_test_102,short,openai,nlp4lp_test_102,nlp4lp_test_102,1,3,1,0.3333333333333333,1.0,0.0,0.0,0.42857142857142855
nlp4lp_test_103,short,openai,nlp4lp_test_103,nlp4lp_test_103,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_104,short,openai,nlp4lp_test_270,nlp4lp_test_104,0,1,0,0.0,0.0,,,0.2
nlp4lp_test_105,short,openai,product_mix_lp,nlp4lp_test_105,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_106,short,openai,nlp4lp_test_106,nlp4lp_test_106,1,9,0,0.0,0.0,,,1.0
nlp4lp_test_107,short,openai,nlp4lp_test_107,nlp4lp_test_107,1,10,0,0.0,0.0,,,1.0
nlp4lp_test_108,short,openai,nlp4lp_test_108,nlp4lp_test_108,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_109,short,openai,nlp4lp_test_109,nlp4lp_test_109,1,8,0,0.0,0.0,,,1.0
nlp4lp_test_110,short,openai,nlp4lp_test_110,nlp4lp_test_110,1,9,0,0.0,0.0,,,1.0
nlp4lp_test_111,short,openai,nlp4lp_test_14,nlp4lp_test_111,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_112,short,openai,nlp4lp_test_112,nlp4lp_test_112,1,7,1,0.14285714285714285,1.0,1.0,1.0,1.0
nlp4lp_test_113,short,openai,nlp4lp_test_113,nlp4lp_test_113,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_114,short,openai,nlp4lp_test_114,nlp4lp_test_114,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_115,short,openai,nlp4lp_test_1,nlp4lp_test_115,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_116,short,openai,nlp4lp_test_32,nlp4lp_test_116,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_117,short,openai,nlp4lp_test_117,nlp4lp_test_117,1,3,0,0.0,0.0,,,1.0
nlp4lp_test_118,short,openai,nlp4lp_test_118,nlp4lp_test_118,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_119,short,openai,nlp4lp_test_15,nlp4lp_test_119,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_120,short,openai,nlp4lp_test_120,nlp4lp_test_120,1,9,0,0.0,0.0,,,1.0
nlp4lp_test_121,short,openai,nlp4lp_test_121,nlp4lp_test_121,1,4,1,0.25,1.0,1.0,1.0,1.0
nlp4lp_test_122,short,openai,nlp4lp_test_122,nlp4lp_test_122,1,7,1,0.14285714285714285,1.0,1.0,1.0,1.0
nlp4lp_test_123,short,openai,nlp4lp_test_123,nlp4lp_test_123,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_124,short,openai,nlp4lp_test_270,nlp4lp_test_124,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_125,short,openai,nlp4lp_test_125,nlp4lp_test_125,1,3,1,0.3333333333333333,1.0,1.0,1.0,1.0
nlp4lp_test_126,short,openai,nlp4lp_test_126,nlp4lp_test_126,1,9,0,0.0,0.0,,,1.0
nlp4lp_test_127,short,openai,nlp4lp_test_127,nlp4lp_test_127,1,9,0,0.0,0.0,,,1.0
nlp4lp_test_128,short,openai,nlp4lp_test_128,nlp4lp_test_128,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_129,short,openai,nlp4lp_test_129,nlp4lp_test_129,1,8,0,0.0,0.0,,,1.0
nlp4lp_test_130,short,openai,nlp4lp_test_130,nlp4lp_test_130,1,9,0,0.0,0.0,,,1.0
nlp4lp_test_131,short,openai,nlp4lp_test_0,nlp4lp_test_131,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_132,short,openai,nlp4lp_test_15,nlp4lp_test_132,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_133,short,openai,nlp4lp_test_133,nlp4lp_test_133,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_134,short,openai,nlp4lp_test_112,nlp4lp_test_134,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_135,short,openai,nlp4lp_test_135,nlp4lp_test_135,1,9,0,0.0,0.0,,,1.0
nlp4lp_test_136,short,openai,nlp4lp_test_136,nlp4lp_test_136,1,9,0,0.0,0.0,,,1.0
nlp4lp_test_137,short,openai,nlp4lp_test_137,nlp4lp_test_137,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_138,short,openai,nlp4lp_test_138,nlp4lp_test_138,1,6,0,0.0,0.0,,,1.0
nlp4lp_test_139,short,openai,nlp4lp_test_47,nlp4lp_test_139,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_140,short,openai,nlp4lp_test_140,nlp4lp_test_140,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_141,short,openai,nlp4lp_test_141,nlp4lp_test_141,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_142,short,openai,nlp4lp_test_142,nlp4lp_test_142,1,6,0,0.0,0.0,,,1.0
nlp4lp_test_143,short,openai,nlp4lp_test_143,nlp4lp_test_143,1,8,0,0.0,0.0,,,1.0
nlp4lp_test_144,short,openai,nlp4lp_test_144,nlp4lp_test_144,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_145,short,openai,nlp4lp_test_0,nlp4lp_test_145,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_146,short,openai,nlp4lp_test_146,nlp4lp_test_146,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_147,short,openai,nlp4lp_test_147,nlp4lp_test_147,1,4,0,0.0,0.0,,,1.0
nlp4lp_test_148,short,openai,nlp4lp_test_56,nlp4lp_test_148,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_149,short,openai,nlp4lp_test_149,nlp4lp_test_149,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_150,short,openai,nlp4lp_test_150,nlp4lp_test_150,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_151,short,openai,nlp4lp_test_151,nlp4lp_test_151,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_152,short,openai,nlp4lp_test_152,nlp4lp_test_152,1,6,0,0.0,0.0,,,1.0
nlp4lp_test_153,short,openai,nlp4lp_test_153,nlp4lp_test_153,1,8,0,0.0,0.0,,,1.0
nlp4lp_test_154,short,openai,nlp4lp_test_154,nlp4lp_test_154,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_155,short,openai,nlp4lp_test_155,nlp4lp_test_155,1,3,0,0.0,0.0,,,1.0
nlp4lp_test_156,short,openai,nlp4lp_test_156,nlp4lp_test_156,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_157,short,openai,nlp4lp_test_157,nlp4lp_test_157,1,4,0,0.0,0.0,,,1.0
nlp4lp_test_158,short,openai,nlp4lp_test_158,nlp4lp_test_158,1,6,0,0.0,0.0,,,1.0
nlp4lp_test_159,short,openai,nlp4lp_test_159,nlp4lp_test_159,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_160,short,openai,nlp4lp_test_160,nlp4lp_test_160,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_161,short,openai,nlp4lp_test_1,nlp4lp_test_161,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_162,short,openai,nlp4lp_test_0,nlp4lp_test_162,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_163,short,openai,nlp4lp_test_163,nlp4lp_test_163,1,8,0,0.0,0.0,,,1.0
nlp4lp_test_164,short,openai,nlp4lp_test_164,nlp4lp_test_164,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_165,short,openai,nlp4lp_test_165,nlp4lp_test_165,1,4,0,0.0,0.0,,,1.0
nlp4lp_test_166,short,openai,nlp4lp_test_166,nlp4lp_test_166,1,4,0,0.0,0.0,,,1.0
nlp4lp_test_167,short,openai,nlp4lp_test_167,nlp4lp_test_167,1,4,0,0.0,0.0,,,1.0
nlp4lp_test_168,short,openai,nlp4lp_test_168,nlp4lp_test_168,1,6,0,0.0,0.0,,,1.0
nlp4lp_test_169,short,openai,nlp4lp_test_169,nlp4lp_test_169,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_170,short,openai,nlp4lp_test_170,nlp4lp_test_170,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_171,short,openai,nlp4lp_test_181,nlp4lp_test_171,0,1,0,0.0,0.0,,,0.14285714285714285
nlp4lp_test_172,short,openai,nlp4lp_test_172,nlp4lp_test_172,1,6,0,0.0,0.0,,,1.0
nlp4lp_test_173,short,openai,nlp4lp_test_173,nlp4lp_test_173,1,8,0,0.0,0.0,,,1.0
nlp4lp_test_174,short,openai,nlp4lp_test_174,nlp4lp_test_174,1,4,1,0.25,1.0,1.0,1.0,1.0
nlp4lp_test_175,short,openai,nlp4lp_test_175,nlp4lp_test_175,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_176,short,openai,nlp4lp_test_176,nlp4lp_test_176,1,4,0,0.0,0.0,,,1.0
nlp4lp_test_177,short,openai,nlp4lp_test_177,nlp4lp_test_177,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_178,short,openai,nlp4lp_test_178,nlp4lp_test_178,1,3,1,0.3333333333333333,1.0,1.0,1.0,1.0
nlp4lp_test_179,short,openai,nlp4lp_test_67,nlp4lp_test_179,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_180,short,openai,nlp4lp_test_180,nlp4lp_test_180,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_181,short,openai,nlp4lp_test_181,nlp4lp_test_181,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_182,short,openai,nlp4lp_test_182,nlp4lp_test_182,1,6,0,0.0,0.0,,,1.0
nlp4lp_test_183,short,openai,nlp4lp_test_49,nlp4lp_test_183,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_184,short,openai,nlp4lp_test_184,nlp4lp_test_184,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_185,short,openai,nlp4lp_test_185,nlp4lp_test_185,1,3,0,0.0,0.0,,,1.0
nlp4lp_test_186,short,openai,nlp4lp_test_186,nlp4lp_test_186,1,4,0,0.0,0.0,,,1.0
nlp4lp_test_187,short,openai,nlp4lp_test_187,nlp4lp_test_187,1,4,0,0.0,0.0,,,1.0
nlp4lp_test_188,short,openai,nlp4lp_test_21,nlp4lp_test_188,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_189,short,openai,nlp4lp_test_189,nlp4lp_test_189,1,2,1,0.5,1.0,1.0,1.0,1.0
nlp4lp_test_190,short,openai,nlp4lp_test_0,nlp4lp_test_190,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_191,short,openai,nlp4lp_test_191,nlp4lp_test_191,1,8,0,0.0,0.0,,,1.0
nlp4lp_test_192,short,openai,nlp4lp_test_192,nlp4lp_test_192,1,2,1,0.5,1.0,1.0,1.0,1.0
nlp4lp_test_193,short,openai,product_mix_lp,nlp4lp_test_193,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_194,short,openai,diet_lp,nlp4lp_test_194,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_195,short,openai,nlp4lp_test_195,nlp4lp_test_195,1,8,0,0.0,0.0,,,1.0
nlp4lp_test_196,short,openai,nlp4lp_test_196,nlp4lp_test_196,1,2,1,0.5,1.0,1.0,1.0,1.0
nlp4lp_test_197,short,openai,nlp4lp_test_197,nlp4lp_test_197,1,2,2,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_198,short,openai,nlp4lp_test_7,nlp4lp_test_198,0,1,0,0.0,0.0,,,0.09090909090909091
nlp4lp_test_199,short,openai,nlp4lp_test_199,nlp4lp_test_199,1,2,1,0.5,1.0,1.0,1.0,1.0
nlp4lp_test_200,short,openai,nlp4lp_test_200,nlp4lp_test_200,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_201,short,openai,nlp4lp_test_15,nlp4lp_test_201,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_202,short,openai,nlp4lp_test_202,nlp4lp_test_202,1,6,0,0.0,0.0,,,1.0
nlp4lp_test_203,short,openai,nlp4lp_test_203,nlp4lp_test_203,1,3,2,0.6666666666666666,1.0,1.0,1.0,1.0
nlp4lp_test_204,short,openai,nlp4lp_test_204,nlp4lp_test_204,1,8,0,0.0,0.0,,,1.0
nlp4lp_test_205,short,openai,nlp4lp_test_205,nlp4lp_test_205,1,3,3,1.0,1.0,1.0,1.0,1.0
nlp4lp_test_206,short,openai,nlp4lp_test_206,nlp4lp_test_206,1,6,0,0.0,0.0,,,1.0
nlp4lp_test_207,short,openai,nlp4lp_test_207,nlp4lp_test_207,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_208,short,openai,nlp4lp_test_208,nlp4lp_test_208,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_209,short,openai,nlp4lp_test_209,nlp4lp_test_209,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_210,short,openai,nlp4lp_test_210,nlp4lp_test_210,1,6,2,0.3333333333333333,1.0,1.0,1.0,1.0
nlp4lp_test_211,short,openai,nlp4lp_test_10,nlp4lp_test_211,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_212,short,openai,nlp4lp_test_212,nlp4lp_test_212,1,10,0,0.0,0.0,,,1.0
nlp4lp_test_213,short,openai,nlp4lp_test_213,nlp4lp_test_213,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_214,short,openai,nlp4lp_test_214,nlp4lp_test_214,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_215,short,openai,nlp4lp_test_215,nlp4lp_test_215,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_216,short,openai,nlp4lp_test_216,nlp4lp_test_216,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_217,short,openai,nlp4lp_test_217,nlp4lp_test_217,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_218,short,openai,nlp4lp_test_218,nlp4lp_test_218,1,8,0,0.0,0.0,,,1.0
nlp4lp_test_219,short,openai,nlp4lp_test_219,nlp4lp_test_219,1,4,0,0.0,0.0,,,1.0
nlp4lp_test_220,short,openai,nlp4lp_test_220,nlp4lp_test_220,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_221,short,openai,nlp4lp_test_0,nlp4lp_test_221,0,0,0,0.0,0.0,,,0.0
nlp4lp_test_222,short,openai,nlp4lp_test_222,nlp4lp_test_222,1,8,0,0.0,0.0,,,1.0
nlp4lp_test_223,short,openai,nlp4lp_test_223,nlp4lp_test_223,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_224,short,openai,nlp4lp_test_224,nlp4lp_test_224,1,7,1,0.14285714285714285,1.0,1.0,1.0,1.0
nlp4lp_test_225,short,openai,nlp4lp_test_225,nlp4lp_test_225,1,10,0,0.0,0.0,,,1.0
nlp4lp_test_226,short,openai,nlp4lp_test_226,nlp4lp_test_226,1,7,0,0.0,0.0,,,1.0
nlp4lp_test_227,short,openai,nlp4lp_test_227,nlp4lp_test_227,1,10,0,0.0,0.0,,,1.0
nlp4lp_test_228,short,openai,nlp4lp_test_228,nlp4lp_test_228,1,4,0,0.0,0.0,,,1.0
nlp4lp_test_229,short,openai,nlp4lp_test_229,nlp4lp_test_229,1,5,0,0.0,0.0,,,1.0
nlp4lp_test_230,short,openai,nlp4lp_test_230,nlp4lp_test_230,1,7,0,0.0,0.0,,,1.0
